strain	replicon	data_type	ext	clust_type	clust_num	cluster_size	ind_clust_size	rep_type	taxon
NBC_00069	CP108249_linear_right	ONT	1	H	209	27	13	chromosome	['Streptomyces sp. NBC 00069']
NBC_00073	CP108244_linear_left	Illumina	12	H	32	26	13	chromosome	['Streptomyces sp. NBC 00073']
NBC_00073	CP108244_linear_right	Illumina	12	H	32	26	13	chromosome	['Streptomyces sp. NBC 00073']
NBC_00073	CP108244_linear_left	ONT	50	H	32	26	13	chromosome	['Streptomyces sp. NBC 00073']
NBC_00073	CP108244_linear_right	ONT	50	H	32	26	13	chromosome	['Streptomyces sp. NBC 00073']
NBC_00073	CP108245_linear_left	Illumina	14	H	32	26	13	plasmid	['Streptomyces sp. NBC 00073']
NBC_00073	CP108245_linear_right	Illumina	0	H	31	18	12	plasmid	['Streptomyces sp. NBC 00073']
NBC_00073	CP108245_linear_left	ONT	48	H	32	26	13	plasmid	['Streptomyces sp. NBC 00073']
NBC_00073	CP108245_linear_right	ONT	14	H	31	18	12	plasmid	['Streptomyces sp. NBC 00073']
NBC_00073	CP108246_linear_left	Illumina	13	H	13	19	8	plasmid	['Streptomyces sp. NBC 00073']
NBC_00073	CP108246_linear_right	Illumina	12	H	13	19	8	plasmid	['Streptomyces sp. NBC 00073']
NBC_00073	CP108246_linear_left	ONT	3	H	13	19	8	plasmid	['Streptomyces sp. NBC 00073']
NBC_00073	CP108246_linear_right	ONT	5	H	13	19	8	plasmid	['Streptomyces sp. NBC 00073']
NBC_00075	CP108243_linear_left	Illumina	0	H	40	13	5	chromosome	['Streptomyces sp. NBC 00075']
NBC_00075	CP108243_linear_right	Illumina	0	H	40	13	5	chromosome	['Streptomyces sp. NBC 00075']
NBC_00075	CP108243_linear_left	ONT	59	H	40	13	5	chromosome	['Streptomyces sp. NBC 00075']
NBC_00075	CP108243_linear_right	ONT	12	H	40	13	5	chromosome	['Streptomyces sp. NBC 00075']
NBC_00076	CP108242_linear_left	Illumina	14	S	326	11	5	chromosome	['Streptomyces sp. NBC 00076']
NBC_00076	CP108242_linear_right	Illumina	14	H	326	11	5	chromosome	['Streptomyces sp. NBC 00076']
NBC_00076	CP108242_linear_left	ONT	0	S	326	11	5	chromosome	['Streptomyces sp. NBC 00076']
NBC_00076	CP108242_linear_right	ONT	0	H	326	11	5	chromosome	['Streptomyces sp. NBC 00076']
NBC_00077	CP108238_linear_left	Illumina	126	S	321	2	1	chromosome	['Streptomyces exfoliatus']
NBC_00077	CP108238_linear_right	Illumina	126	H	321	2	1	chromosome	['Streptomyces exfoliatus']
NBC_00077	CP108238_linear_left	ONT	10876	S	321	2	1	chromosome	['Streptomyces exfoliatus']
NBC_00077	CP108238_linear_right	ONT	10876	H	321	2	1	chromosome	['Streptomyces exfoliatus']
NBC_00077	CP108239_linear_left	Illumina	0	S	322	1	1	plasmid	['Streptomyces exfoliatus']
NBC_00077	CP108239_linear_right	Illumina	140	S	323	1	1	plasmid	['Streptomyces exfoliatus']
NBC_00077	CP108239_linear_left	ONT	0	S	322	1	1	plasmid	['Streptomyces exfoliatus']
NBC_00077	CP108239_linear_right	ONT	0	S	323	1	1	plasmid	['Streptomyces exfoliatus']
NBC_00077	CP108240_linear_left	Illumina	24	H	50	43	22	extrachromosomal	['Streptomyces exfoliatus']
NBC_00077	CP108240_linear_right	Illumina	115	S	324	1	1	extrachromosomal	['Streptomyces exfoliatus']
NBC_00077	CP108240_linear_left	ONT	15	H	50	43	22	extrachromosomal	['Streptomyces exfoliatus']
NBC_00077	CP108240_linear_right	ONT	6544	S	324	1	1	extrachromosomal	['Streptomyces exfoliatus']
NBC_00077	CP108241_linear_left	Illumina	115	S	325	1	1	extrachromosomal	['Streptomyces exfoliatus']
NBC_00077	CP108241_linear_right	Illumina	24	H	50	43	22	extrachromosomal	['Streptomyces exfoliatus']
NBC_00077	CP108241_linear_left	ONT	6850	S	325	1	1	extrachromosomal	['Streptomyces exfoliatus']
NBC_00077	CP108241_linear_right	ONT	0	H	50	43	22	extrachromosomal	['Streptomyces exfoliatus']
NBC_00079	CP108237_linear_left	Illumina	15	H	18	86	40	chromosome	['Streptomyces sp. NBC 00079']
NBC_00079	CP108237_linear_right	Illumina	0	H	40	13	5	chromosome	['Streptomyces sp. NBC 00079']
NBC_00079	CP108237_linear_left	ONT	7	H	18	86	40	chromosome	['Streptomyces sp. NBC 00079']
NBC_00079	CP108237_linear_right	ONT	0	H	40	13	5	chromosome	['Streptomyces sp. NBC 00079']
NBC_00080	CP108235_linear_left	Illumina	11	H	191	13	7	chromosome	['Streptomyces sp. NBC 00080']
NBC_00080	CP108235_linear_right	Illumina	11	H	191	13	7	chromosome	['Streptomyces sp. NBC 00080']
NBC_00080	CP108235_linear_left	ONT	2	H	191	13	7	chromosome	['Streptomyces sp. NBC 00080']
NBC_00080	CP108235_linear_right	ONT	2	H	191	13	7	chromosome	['Streptomyces sp. NBC 00080']
NBC_00080	CP108236_linear_left	Illumina	11	H	37	127	46	plasmid	['Streptomyces sp. NBC 00080']
NBC_00080	CP108236_linear_right	Illumina	11	H	37	127	46	plasmid	['Streptomyces sp. NBC 00080']
NBC_00080	CP108236_linear_left	ONT	6	H	37	127	46	plasmid	['Streptomyces sp. NBC 00080']
NBC_00080	CP108236_linear_right	ONT	6	H	37	127	46	plasmid	['Streptomyces sp. NBC 00080']
NBC_00081	CP108234_linear_left	Illumina	0	H	106	28	14	chromosome	['Streptomyces sp. NBC 00081']
NBC_00081	CP108234_linear_right	Illumina	0	H	106	28	14	chromosome	['Streptomyces sp. NBC 00081']
NBC_00081	CP108234_linear_left	ONT	0	H	106	28	14	chromosome	['Streptomyces sp. NBC 00081']
NBC_00081	CP108234_linear_right	ONT	0	H	106	28	14	chromosome	['Streptomyces sp. NBC 00081']
NBC_00082	CP108233_linear_left	Illumina	14	H	303	7	3	chromosome	['[Kitasatospora] papulosa']
NBC_00082	CP108233_linear_right	Illumina	14	H	303	7	3	chromosome	['[Kitasatospora] papulosa']
NBC_00082	CP108233_linear_left	ONT	11	H	303	7	3	chromosome	['[Kitasatospora] papulosa']
NBC_00082	CP108233_linear_right	ONT	18	H	303	7	3	chromosome	['[Kitasatospora] papulosa']
NBC_00084	CP108230_linear_left	Illumina	22	H	14	19	6	chromosome	['Streptomyces zaomyceticus']
NBC_00084	CP108230_linear_right	Illumina	22	H	14	19	6	chromosome	['Streptomyces zaomyceticus']
NBC_00084	CP108230_linear_left	ONT	16	H	14	19	6	chromosome	['Streptomyces zaomyceticus']
NBC_00084	CP108230_linear_right	ONT	16	H	14	19	6	chromosome	['Streptomyces zaomyceticus']
NBC_00084	CP108231_linear_left	Illumina	23	H	14	19	6	plasmid	['Streptomyces zaomyceticus']
NBC_00084	CP108231_linear_right	Illumina	23	H	14	19	6	plasmid	['Streptomyces zaomyceticus']
NBC_00084	CP108231_linear_left	ONT	8	H	14	19	6	plasmid	['Streptomyces zaomyceticus']
NBC_00084	CP108231_linear_right	ONT	16	H	14	19	6	plasmid	['Streptomyces zaomyceticus']
NBC_00084	CP108232_linear_left	Illumina	22	H	14	19	6	plasmid	['Streptomyces zaomyceticus']
NBC_00084	CP108232_linear_right	Illumina	23	H	14	19	6	plasmid	['Streptomyces zaomyceticus']
NBC_00084	CP108232_linear_left	ONT	0	H	14	19	6	plasmid	['Streptomyces zaomyceticus']
NBC_00084	CP108232_linear_right	ONT	35	H	14	19	6	plasmid	['Streptomyces zaomyceticus']
NBC_00087	CP108227_linear_left	Illumina	13	H	9	77	30	chromosome	['Streptomyces canus']
NBC_00087	CP108227_linear_right	Illumina	13	H	9	77	30	chromosome	['Streptomyces canus']
NBC_00087	CP108227_linear_left	ONT	0	H	9	77	30	chromosome	['Streptomyces canus']
NBC_00087	CP108227_linear_right	ONT	3	H	9	77	30	chromosome	['Streptomyces canus']
NBC_00087	CP108228_linear_left	Illumina	13	H	9	77	30	plasmid	['Streptomyces canus']
NBC_00087	CP108228_linear_right	Illumina	12	H	9	77	30	plasmid	['Streptomyces canus']
NBC_00087	CP108228_linear_left	ONT	2	H	9	77	30	plasmid	['Streptomyces canus']
NBC_00087	CP108228_linear_right	ONT	3	H	9	77	30	plasmid	['Streptomyces canus']
NBC_00088	CP108225_linear_left	Illumina	15	H	37	127	46	chromosome	['Streptomyces zaomyceticus']
NBC_00088	CP108225_linear_right	Illumina	14	H	37	127	46	chromosome	['Streptomyces zaomyceticus']
NBC_00088	CP108225_linear_left	ONT	0	H	37	127	46	chromosome	['Streptomyces zaomyceticus']
NBC_00088	CP108225_linear_right	ONT	0	H	37	127	46	chromosome	['Streptomyces zaomyceticus']
NBC_00088	CP108226_linear_left	Illumina	12	H	37	127	46	plasmid	['Streptomyces zaomyceticus']
NBC_00088	CP108226_linear_right	Illumina	11	H	37	127	46	plasmid	['Streptomyces zaomyceticus']
NBC_00088	CP108226_linear_left	ONT	8	H	37	127	46	plasmid	['Streptomyces zaomyceticus']
NBC_00088	CP108226_linear_right	ONT	1	H	37	127	46	plasmid	['Streptomyces zaomyceticus']
NBC_00090	CP108224_linear_left	Illumina	19	H	14	19	6	chromosome	['Streptomyces sp. NBC_00090']
NBC_00090	CP108224_linear_right	Illumina	19	H	14	19	6	chromosome	['Streptomyces sp. NBC_00090']
NBC_00090	CP108224_linear_left	ONT	24	H	14	19	6	chromosome	['Streptomyces sp. NBC_00090']
NBC_00090	CP108224_linear_right	ONT	4	H	14	19	6	chromosome	['Streptomyces sp. NBC_00090']
NBC_00093	CP108222_linear_left	Illumina	11	H	99	5	3	chromosome	['Streptomyces sp. NBC 00093']
NBC_00093	CP108222_linear_right	Illumina	14	H	18	86	40	chromosome	['Streptomyces sp. NBC 00093']
NBC_00093	CP108222_linear_left	ONT	0	H	99	5	3	chromosome	['Streptomyces sp. NBC 00093']
NBC_00093	CP108222_linear_right	ONT	0	H	18	86	40	chromosome	['Streptomyces sp. NBC 00093']
NBC_00093	CP108223_linear_left	Illumina	12	H	53	14	8	extrachromosomal	['Streptomyces sp. NBC 00093']
NBC_00093	CP108223_linear_right	Illumina	12	H	53	14	8	extrachromosomal	['Streptomyces sp. NBC 00093']
NBC_00093	CP108223_linear_left	ONT	726	H	53	14	8	extrachromosomal	['Streptomyces sp. NBC 00093']
NBC_00093	CP108223_linear_right	ONT	603	H	53	14	8	extrachromosomal	['Streptomyces sp. NBC 00093']
NBC_00096	CP108221_linear_left	Illumina	100	S	317	1	1	chromosome	['Streptomyces sp. NBC 00096']
NBC_00096	CP108221_linear_right	Illumina	107	S	318	1	1	chromosome	['Streptomyces sp. NBC 00096']
NBC_00096	CP108221_linear_left	ONT	0	S	317	1	1	chromosome	['Streptomyces sp. NBC 00096']
NBC_00096	CP108221_linear_right	ONT	0	S	318	1	1	chromosome	['Streptomyces sp. NBC 00096']
NBC_00099	CP108218_linear_left	Illumina	11	H	2	327	116	chromosome	['Streptomyces coelicoflavus']
NBC_00099	CP108218_linear_right	Illumina	11	H	2	327	116	chromosome	['Streptomyces coelicoflavus']
NBC_00099	CP108218_linear_left	ONT	9	H	2	327	116	chromosome	['Streptomyces coelicoflavus']
NBC_00099	CP108218_linear_right	ONT	7	H	2	327	116	chromosome	['Streptomyces coelicoflavus']
NBC_00099	CP108219_linear_left	Illumina	11	H	2	327	116	plasmid	['Streptomyces coelicoflavus']
NBC_00099	CP108219_linear_right	Illumina	11	H	2	327	116	plasmid	['Streptomyces coelicoflavus']
NBC_00099	CP108219_linear_left	ONT	9	H	2	327	116	plasmid	['Streptomyces coelicoflavus']
NBC_00099	CP108219_linear_right	ONT	8	H	2	327	116	plasmid	['Streptomyces coelicoflavus']
NBC_00101	CP108217_linear_left	Illumina	14	H	3	17	9	chromosome	['Streptomyces sp. NBC 00101']
NBC_00101	CP108217_linear_right	Illumina	14	H	3	17	9	chromosome	['Streptomyces sp. NBC 00101']
NBC_00101	CP108217_linear_left	ONT	5	H	3	17	9	chromosome	['Streptomyces sp. NBC 00101']
NBC_00101	CP108217_linear_right	ONT	5	H	3	17	9	chromosome	['Streptomyces sp. NBC 00101']
NBC_00104	CP108215_linear_left	Illumina	17	H	89	34	16	chromosome	['Streptomyces sp. NBC_00104']
NBC_00104	CP108215_linear_right	Illumina	17	H	89	34	16	chromosome	['Streptomyces sp. NBC_00104']
NBC_00104	CP108215_linear_left	ONT	4	H	89	34	16	chromosome	['Streptomyces sp. NBC_00104']
NBC_00104	CP108215_linear_right	ONT	4	H	89	34	16	chromosome	['Streptomyces sp. NBC_00104']
NBC_00105	CP108213_linear_left	Illumina	11	H	37	127	46	chromosome	['Streptomyces sp. NBC_00105']
NBC_00105	CP108213_linear_right	Illumina	11	H	37	127	46	chromosome	['Streptomyces sp. NBC_00105']
NBC_00105	CP108213_linear_left	ONT	6	H	37	127	46	chromosome	['Streptomyces sp. NBC_00105']
NBC_00105	CP108213_linear_right	ONT	6	H	37	127	46	chromosome	['Streptomyces sp. NBC_00105']
NBC_00105	CP108214_linear_left	Illumina	11	H	37	127	46	plasmid	['Streptomyces sp. NBC_00105']
NBC_00105	CP108214_linear_right	Illumina	14	H	106	28	14	plasmid	['Streptomyces sp. NBC_00105']
NBC_00105	CP108214_linear_left	ONT	6	H	37	127	46	plasmid	['Streptomyces sp. NBC_00105']
NBC_00105	CP108214_linear_right	ONT	1481	H	106	28	14	plasmid	['Streptomyces sp. NBC_00105']
NBC_00107	CP108207_linear_left	Illumina	11	H	37	127	46	chromosome	['Streptomyces anulatus']
NBC_00107	CP108207_linear_right	Illumina	11	H	37	127	46	chromosome	['Streptomyces anulatus']
NBC_00107	CP108207_linear_left	ONT	614	H	37	127	46	chromosome	['Streptomyces anulatus']
NBC_00107	CP108207_linear_right	ONT	612	H	37	127	46	chromosome	['Streptomyces anulatus']
NBC_00110	CP108206_linear_left	Illumina	13	H	302	6	3	chromosome	['Streptomyces sp. NBC 00110']
NBC_00110	CP108206_linear_right	Illumina	13	H	302	6	3	chromosome	['Streptomyces sp. NBC 00110']
NBC_00110	CP108206_linear_left	ONT	10	H	302	6	3	chromosome	['Streptomyces sp. NBC 00110']
NBC_00110	CP108206_linear_right	ONT	4	H	302	6	3	chromosome	['Streptomyces sp. NBC 00110']
NBC_00111	CP108203_linear_left	Illumina	0	S	303	7	3	chromosome	['Streptomyces sp. NBC 00111']
NBC_00111	CP108203_linear_right	Illumina	119	S	304	1	1	chromosome	['Streptomyces sp. NBC 00111']
NBC_00111	CP108203_linear_left	ONT	2900	S	303	7	3	chromosome	['Streptomyces sp. NBC 00111']
NBC_00111	CP108203_linear_right	ONT	0	S	304	1	1	chromosome	['Streptomyces sp. NBC 00111']
NBC_00111	CP108205_linear_left	Illumina	0	H	4	93	35	plasmid	['Streptomyces sp. NBC 00111']
NBC_00111	CP108205_linear_right	Illumina	0	H	4	93	35	plasmid	['Streptomyces sp. NBC 00111']
NBC_00111	CP108205_linear_left	ONT	1	H	4	93	35	plasmid	['Streptomyces sp. NBC 00111']
NBC_00111	CP108205_linear_right	ONT	0	H	4	93	35	plasmid	['Streptomyces sp. NBC 00111']
NBC_00114	CP108201_linear_left	Illumina	15	H	125	8	4	chromosome	['Streptomyces sp. NBC 00114']
NBC_00114	CP108201_linear_right	Illumina	15	H	125	8	4	chromosome	['Streptomyces sp. NBC 00114']
NBC_00114	CP108201_linear_left	ONT	3	H	125	8	4	chromosome	['Streptomyces sp. NBC 00114']
NBC_00114	CP108201_linear_right	ONT	3	H	125	8	4	chromosome	['Streptomyces sp. NBC 00114']
NBC_00116	CP108200_linear_left	Illumina	12	H	2	327	116	chromosome	['Streptomyces anthocyanicus']
NBC_00116	CP108200_linear_right	Illumina	11	H	2	327	116	chromosome	['Streptomyces anthocyanicus']
NBC_00116	CP108200_linear_left	ONT	56	H	2	327	116	chromosome	['Streptomyces anthocyanicus']
NBC_00116	CP108200_linear_right	ONT	8	H	2	327	116	chromosome	['Streptomyces anthocyanicus']
NBC_00117	CP108199_linear_left	Illumina	0	H	2	327	116	chromosome	['Streptomyces sp. NBC 00117']
NBC_00117	CP108199_linear_right	Illumina	0	H	2	327	116	chromosome	['Streptomyces sp. NBC 00117']
NBC_00117	CP108199_linear_left	ONT	5	H	2	327	116	chromosome	['Streptomyces sp. NBC 00117']
NBC_00117	CP108199_linear_right	ONT	5	H	2	327	116	chromosome	['Streptomyces sp. NBC 00117']
NBC_00118	CP108198_linear_left	Illumina	0	S	302	6	3	chromosome	['Streptomyces sp. NBC 00118']
NBC_00118	CP108198_linear_right	Illumina	0	H	302	6	3	chromosome	['Streptomyces sp. NBC 00118']
NBC_00118	CP108198_linear_left	ONT	0	S	302	6	3	chromosome	['Streptomyces sp. NBC 00118']
NBC_00118	CP108198_linear_right	ONT	0	H	302	6	3	chromosome	['Streptomyces sp. NBC 00118']
NBC_00119	CP108195_linear_left	Illumina	0	S	297	2	1	chromosome	['Streptomyces sp. NBC 00119']
NBC_00119	CP108195_linear_right	Illumina	0	H	297	2	1	chromosome	['Streptomyces sp. NBC 00119']
NBC_00119	CP108195_linear_left	ONT	0	S	297	2	1	chromosome	['Streptomyces sp. NBC 00119']
NBC_00119	CP108195_linear_right	ONT	0	H	297	2	1	chromosome	['Streptomyces sp. NBC 00119']
NBC_00119	CP108196_linear_left	Illumina	99	S	298	1	1	extrachromosomal	['Streptomyces sp. NBC 00119']
NBC_00119	CP108196_linear_right	Illumina	111	S	299	1	1	extrachromosomal	['Streptomyces sp. NBC 00119']
NBC_00119	CP108196_linear_left	ONT	895	S	298	1	1	extrachromosomal	['Streptomyces sp. NBC 00119']
NBC_00119	CP108196_linear_right	ONT	282	S	299	1	1	extrachromosomal	['Streptomyces sp. NBC 00119']
NBC_00119	CP108197_linear_left	Illumina	113	S	300	1	1	extrachromosomal	['Streptomyces sp. NBC 00119']
NBC_00119	CP108197_linear_right	Illumina	120	S	301	1	1	extrachromosomal	['Streptomyces sp. NBC 00119']
NBC_00119	CP108197_linear_left	ONT	12614	S	300	1	1	extrachromosomal	['Streptomyces sp. NBC 00119']
NBC_00119	CP108197_linear_right	ONT	0	S	301	1	1	extrachromosomal	['Streptomyces sp. NBC 00119']
NBC_00121	CP108194_linear_left	Illumina	14	H	25	50	26	chromosome	['Streptomyces sp. NBC 00121']
NBC_00121	CP108194_linear_right	Illumina	14	H	25	50	26	chromosome	['Streptomyces sp. NBC 00121']
NBC_00121	CP108194_linear_left	ONT	6915	H	25	50	26	chromosome	['Streptomyces sp. NBC 00121']
NBC_00121	CP108194_linear_right	ONT	6915	H	25	50	26	chromosome	['Streptomyces sp. NBC 00121']
NBC_00122	CP108191_linear_left	Illumina	0	S	293	6	3	chromosome	['Streptomyces sp. NBC_00122']
NBC_00122	CP108191_linear_right	Illumina	0	H	293	6	3	chromosome	['Streptomyces sp. NBC_00122']
NBC_00122	CP108191_linear_left	ONT	26	S	293	6	3	chromosome	['Streptomyces sp. NBC_00122']
NBC_00122	CP108191_linear_right	ONT	2	H	293	6	3	chromosome	['Streptomyces sp. NBC_00122']
NBC_00122	CP108192_linear_left	Illumina	107	S	294	2	1	plasmid	['Streptomyces sp. NBC_00122']
NBC_00122	CP108192_linear_right	Illumina	107	H	294	2	1	plasmid	['Streptomyces sp. NBC_00122']
NBC_00122	CP108192_linear_left	ONT	5	S	294	2	1	plasmid	['Streptomyces sp. NBC_00122']
NBC_00122	CP108192_linear_right	ONT	5	H	294	2	1	plasmid	['Streptomyces sp. NBC_00122']
NBC_00122	CP108193_linear_left	Illumina	122	S	295	1	1	plasmid	['Streptomyces sp. NBC_00122']
NBC_00122	CP108193_linear_right	Illumina	0	S	296	4	3	plasmid	['Streptomyces sp. NBC_00122']
NBC_00122	CP108193_linear_left	ONT	23276	S	295	1	1	plasmid	['Streptomyces sp. NBC_00122']
NBC_00122	CP108193_linear_right	ONT	13	S	296	4	3	plasmid	['Streptomyces sp. NBC_00122']
NBC_00123	CP108188_linear_left	Illumina	13	H	37	127	46	chromosome	['Streptomyces zaomyceticus']
NBC_00123	CP108188_linear_right	Illumina	13	H	37	127	46	chromosome	['Streptomyces zaomyceticus']
NBC_00123	CP108188_linear_left	ONT	6	H	37	127	46	chromosome	['Streptomyces zaomyceticus']
NBC_00123	CP108188_linear_right	ONT	6	H	37	127	46	chromosome	['Streptomyces zaomyceticus']
NBC_00123	CP108189_linear_left	Illumina	61	S	292	2	1	plasmid	['Streptomyces zaomyceticus']
NBC_00123	CP108189_linear_right	Illumina	12	H	37	127	46	plasmid	['Streptomyces zaomyceticus']
NBC_00123	CP108189_linear_left	ONT	16	S	292	2	1	plasmid	['Streptomyces zaomyceticus']
NBC_00123	CP108189_linear_right	ONT	10	H	37	127	46	plasmid	['Streptomyces zaomyceticus']
NBC_00123	CP108190_linear_left	Illumina	11	H	37	127	46	plasmid	['Streptomyces zaomyceticus']
NBC_00123	CP108190_linear_right	Illumina	61	H	292	2	1	plasmid	['Streptomyces zaomyceticus']
NBC_00123	CP108190_linear_left	ONT	3	H	37	127	46	plasmid	['Streptomyces zaomyceticus']
NBC_00123	CP108190_linear_right	ONT	2	H	292	2	1	plasmid	['Streptomyces zaomyceticus']
NBC_00125	CP108184_linear_left	Illumina	11	H	110	11	7	chromosome	['Streptomyces virginiae']
NBC_00125	CP108184_linear_right	Illumina	11	H	110	11	7	chromosome	['Streptomyces virginiae']
NBC_00125	CP108184_linear_left	ONT	3	H	110	11	7	chromosome	['Streptomyces virginiae']
NBC_00125	CP108184_linear_right	ONT	3	H	110	11	7	chromosome	['Streptomyces virginiae']
NBC_00125	CP108185_linear_left	Illumina	12	H	90	54	24	plasmid	['Streptomyces virginiae']
NBC_00125	CP108185_linear_right	Illumina	12	H	2	327	116	plasmid	['Streptomyces virginiae']
NBC_00125	CP108185_linear_left	ONT	7	H	90	54	24	plasmid	['Streptomyces virginiae']
NBC_00125	CP108185_linear_right	ONT	6	H	2	327	116	plasmid	['Streptomyces virginiae']
NBC_00131	CP108334_linear_left	Illumina	16	H	106	28	14	chromosome	['Streptomyces virginiae']
NBC_00131	CP108334_linear_right	Illumina	16	H	106	28	14	chromosome	['Streptomyces virginiae']
NBC_00131	CP108334_linear_left	ONT	125	H	106	28	14	chromosome	['Streptomyces virginiae']
NBC_00131	CP108334_linear_right	ONT	125	H	106	28	14	chromosome	['Streptomyces virginiae']
NBC_00131	CP108335_linear_left	Illumina	16	H	106	28	14	plasmid	['Streptomyces virginiae']
NBC_00131	CP108335_linear_right	Illumina	16	H	106	28	14	plasmid	['Streptomyces virginiae']
NBC_00131	CP108335_linear_left	ONT	125	H	106	28	14	plasmid	['Streptomyces virginiae']
NBC_00131	CP108335_linear_right	ONT	125	H	106	28	14	plasmid	['Streptomyces virginiae']
NBC_00131	CP108336_linear_left	Illumina	129	S	378	2	1	extrachromosomal	['Streptomyces virginiae']
NBC_00131	CP108336_linear_right	Illumina	124	H	378	2	1	extrachromosomal	['Streptomyces virginiae']
NBC_00131	CP108336_linear_left	ONT	0	S	378	2	1	extrachromosomal	['Streptomyces virginiae']
NBC_00131	CP108336_linear_right	ONT	876	H	378	2	1	extrachromosomal	['Streptomyces virginiae']
NBC_00133	CP108183_linear_left	Illumina	17	H	253	17	8	chromosome	['Streptomyces sp. NBC_00133']
NBC_00133	CP108183_linear_right	Illumina	18	H	253	17	8	chromosome	['Streptomyces sp. NBC_00133']
NBC_00133	CP108183_linear_left	ONT	33	H	253	17	8	chromosome	['Streptomyces sp. NBC_00133']
NBC_00133	CP108183_linear_right	ONT	9	H	253	17	8	chromosome	['Streptomyces sp. NBC_00133']
NBC_00134	CP108181_linear_left	Illumina	0	H	53	14	8	chromosome	['Streptomyces sp. NBC 00134']
NBC_00134	CP108181_linear_right	Illumina	0	H	106	28	14	chromosome	['Streptomyces sp. NBC 00134']
NBC_00134	CP108181_linear_left	ONT	16	H	53	14	8	chromosome	['Streptomyces sp. NBC 00134']
NBC_00134	CP108181_linear_right	ONT	16	H	106	28	14	chromosome	['Streptomyces sp. NBC 00134']
NBC_00135	CP108179_linear_left	Illumina	11	H	9	77	30	chromosome	['Streptomyces canus']
NBC_00135	CP108179_linear_right	Illumina	11	H	9	77	30	chromosome	['Streptomyces canus']
NBC_00135	CP108179_linear_left	ONT	910	H	9	77	30	chromosome	['Streptomyces canus']
NBC_00135	CP108179_linear_right	ONT	9	H	9	77	30	chromosome	['Streptomyces canus']
NBC_00135	CP108180_linear_left	Illumina	11	H	9	77	30	plasmid	['Streptomyces canus']
